treatment,outcome,bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated
0,255000,1.5,3,3,1.0,7,1060,0,1060,1410,9039,9515,0,0,1973,2013
0,450000,1.75,3,4,1.0,8,1480,0,1480,1920,8394,9184,0,0,1971,0
0,485000,2.75,4,4,1.0,9,2120,790,2910,2850,16362,14904,2,0,1969,0
0,513000,2.0,5,3,1.0,7,1150,1120,2270,1950,8652,8050,0,0,1965,0
0,650000,1.0,3,4,1.0,6,1520,0,1520,2710,10227,10912,0,0,1951,0
0,1199500,2.5,4,4,2.0,9,3240,0,3240,2920,13044,13044,0,0,1984,0
0,1959000,4.5,5,4,3.0,11,5050,1150,6200,3700,23373,14486,1,0,1988,0
0,815000,1.5,3,3,1.0,7,1370,0,1370,1580,8671,8671,0,0,1955,0
0,1650000,2.25,4,4,1.0,11,2920,0,2920,3080,20400,20400,0,0,1966,0
0,156601,1.75,2,3,1.0,7,1210,0,1210,1650,9750,9750,0,0,1984,0
0,374950,2.5,4,3,2.0,8,2790,0,2790,2850,4650,4650,0,0,2004,0
0,198000,1.75,3,3,1.0,7,1300,0,1300,1150,6318,8002,0,0,1980,0
0,1712750,2.5,5,5,1.0,9,1960,700,2660,3960,6572,14595,0,0,1959,0
0,185900,1.0,3,4,1.0,5,940,0,940,1370,10890,10255,0,0,1909,0
0,950000,2.75,3,5,1.0,9,1810,940,2750,2850,18029,10021,2,0,1978,0
0,995000,4.5,4,3,2.0,10,3000,850,3850,3480,13551,10737,2,0,1998,0
0,741000,2.75,4,3,1.0,7,1390,680,2070,1850,10125,10125,0,0,1962,0
0,280000,2.0,4,5,1.0,8,1030,680,1710,1620,5440,6696,0,0,1976,0
0,583000,1.5,3,3,1.0,7,1800,0,1800,1610,10050,10050,0,0,1955,0
0,349950,2.5,3,3,2.0,8,1700,0,1700,2280,7496,7496,0,0,1994,0
0,270000,2.5,5,4,1.0,7,1330,810,2140,2050,10320,8964,0,0,1967,0
0,215000,1.5,5,3,1.5,7,1980,0,1980,1510,7958,8438,0,0,1962,0
0,870000,3.0,4,3,2.0,9,3040,1460,4500,3540,21780,20473,2,0,1980,0
0,440000,2.5,4,3,2.0,8,2610,610,3220,2500,8256,9472,0,0,2006,0
0,259500,2.25,3,3,2.0,7,1490,0,1490,1510,7589,6603,0,0,1993,0
0,290000,1.0,3,4,1.0,7,960,0,960,1520,9000,9000,0,0,1955,0
0,385000,3.0,4,3,2.0,7,2253,0,2253,1786,7700,9052,0,0,1957,2014
0,330000,2.5,2,3,2.0,8,1310,0,1310,1310,2915,3425,0,0,1999,0
0,595000,2.5,4,3,2.0,8,1820,0,1820,2710,20011,33915,0,0,1987,0
0,925900,3.75,4,3,2.0,10,3980,0,3980,3980,7828,8910,0,0,2001,0
0,325000,2.5,4,3,2.0,8,1830,0,1830,2109,7762,8966,0,0,1993,0
0,895000,2.5,5,4,1.0,9,1610,940,2550,2510,20875,21673,0,0,1953,0
0,162248,1.0,2,4,1.0,6,800,0,800,850,8960,8082,0,0,1944,0
0,190000,1.0,3,4,1.0,6,1200,0,1200,1250,8316,8316,0,0,1953,0
0,353000,2.5,4,3,2.0,7,1830,0,1830,1830,5331,5175,0,0,2002,0
0,390000,2.0,3,3,1.0,8,1010,0,1010,1750,14183,11700,0,0,1982,0
0,400000,2.5,3,3,2.0,7,2120,0,2120,2230,3757,4103,0,0,2006,0
0,1650000,2.5,4,5,1.0,8,1730,1050,2780,3590,11904,13860,1,0,1951,0
0,305000,1.75,4,4,1.0,8,1390,861,2251,2520,12731,12539,1,0,1957,0
0,468000,1.75,2,3,1.0,8,1510,0,1510,1740,4500,6000,0,0,1978,0
0,324950,2.5,4,3,2.0,7,1770,0,1770,2080,5000,5100,0,0,2004,0
0,290000,2.0,3,3,1.0,7,1260,0,1260,1460,7346,7363,0,0,1987,0
0,1115000,2.5,4,4,1.0,10,2390,790,3180,3180,31931,35007,0,0,1978,0
0,1550000,4.0,4,3,2.0,11,3220,2060,5280,3470,17677,17474,3,0,1978,0
0,604000,2.5,3,3,2.0,10,3240,0,3240,4050,33151,24967,2,0,1995,0
0,380000,2.5,3,4,2.0,8,2390,0,2390,2310,8102,8606,0,0,1986,0
0,336500,2.5,4,3,2.0,7,2500,0,2500,1960,5264,5250,0,0,2003,0
0,4208000,6.0,5,3,2.0,12,5550,1890,7440,4740,21540,19329,0,0,2003,0
0,670000,1.0,3,3,1.0,7,990,610,1600,2600,16868,12735,1,0,1946,0
1,172000,1.0,3,3,1.0,7,1340,0,1340,1250,10260,8775,0,0,1968,0
0,549900,3.0,4,4,2.0,8,2830,0,2830,2250,213879,213008,0,0,1987,0
0,357000,2.75,4,4,1.0,9,2700,0,2700,2728,49428,85905,0,0,1988,0
0,207000,1.75,3,4,1.0,6,1180,0,1180,1490,21275,35100,0,0,1958,0
0,164000,1.0,3,3,1.0,7,1070,0,1070,1190,8250,8250,0,0,1961,0
0,599990,2.25,3,3,1.0,8,1570,1110,2680,2480,9162,8261,0,0,1978,0
0,385000,2.5,4,3,1.0,7,1150,800,1950,2050,7350,9068,0,0,1963,0
0,347000,1.5,4,3,2.0,8,2670,0,2670,2420,10026,11900,0,0,1996,0
0,615000,2.25,4,3,2.0,8,1780,0,1780,2360,10260,10080,0,0,1971,0
0,943500,2.25,3,4,2.0,7,2370,0,2370,2370,10890,9514,0,0,1980,0
0,547500,2.5,4,2,1.0,8,1610,1000,2610,2250,7254,7407,0,0,1975,0
0,359500,1.75,4,3,1.0,7,1450,580,2030,1750,7210,8387,0,0,1968,0
0,258000,1.75,3,3,1.0,7,1310,310,1620,1580,7540,7540,0,0,1988,0
0,355000,1.75,3,4,1.0,8,2040,0,2040,1950,22693,6280,0,0,1980,0
0,422500,1.0,3,5,1.0,7,1270,0,1270,1590,8920,8589,0,0,1969,0
0,239000,2.0,2,3,1.5,7,1470,0,1470,1470,2052,2052,0,0,1986,0
0,235000,1.5,4,4,1.0,7,1060,1010,2070,1450,7245,7350,0,0,1964,0
0,870000,2.25,5,4,2.0,9,2910,0,2910,2740,9525,9525,0,0,1968,0
0,190848,1.5,4,3,1.0,7,900,470,1370,1370,7904,7900,0,0,1970,0
0,680000,2.25,3,4,2.0,8,2300,0,2300,2240,9914,9032,0,0,1980,0
0,263000,1.5,3,3,1.0,7,1300,0,1300,1840,7885,7600,0,0,1968,0
0,317000,2.5,5,4,1.0,7,1180,1180,2360,1160,11375,7800,0,0,1962,0
0,899000,1.0,3,4,2.0,8,1480,0,1480,2660,6978,13062,0,0,1949,1985
0,230000,1.0,3,4,1.0,7,1020,340,1360,1480,9310,8330,0,0,1980,0
0,236000,2.75,4,3,2.0,7,2000,0,2000,1710,5827,6929,0,0,1997,0
0,560000,2.0,3,5,1.0,7,1170,1170,2340,2110,3477,6300,1,0,1971,0
0,225000,2.5,3,4,1.0,7,1180,570,1750,1570,7490,7490,0,0,1979,0
0,610000,1.75,4,3,2.0,8,1230,600,1830,3630,29110,16488,0,0,1990,0
0,750000,2.75,4,3,2.0,10,3170,0,3170,2940,7634,7846,0,0,1992,0
0,164000,1.0,4,3,2.0,7,1530,0,1530,1470,4875,4875,0,0,1977,0
0,344950,1.75,3,5,1.0,8,1320,550,1870,1870,7500,7275,0,0,1978,0
0,539500,2.5,3,3,2.0,10,3080,0,3080,3130,12476,13631,0,0,1990,0
0,305000,1.0,2,1,1.0,6,910,0,910,2000,22725,14566,0,0,1926,0
0,1068000,3.5,5,3,2.0,11,3990,0,3990,3490,9938,11734,0,0,2001,0
0,650000,2.5,4,3,2.0,8,2290,0,2290,2150,10186,10186,0,0,1985,0
0,287500,2.0,5,4,1.5,7,1620,400,2020,1270,67953,13198,0,0,1936,0
0,795000,2.5,2,3,2.0,10,2830,0,2830,3190,8630,7515,0,0,2001,0
0,222900,1.0,2,3,1.0,6,1110,0,1110,1150,6411,6504,0,0,1944,0
0,399950,3.0,4,3,1.0,8,1450,700,2150,2430,64694,59612,0,0,1969,0
0,728000,2.5,4,3,2.0,9,2650,0,2650,2650,13684,12032,0,0,1994,0
0,257000,1.0,3,5,1.5,7,1450,0,1450,1360,7850,10400,0,0,1910,0
0,314950,1.75,4,4,1.0,7,1290,600,1890,1510,9623,9711,0,0,1969,0
0,645000,2.5,4,3,2.0,8,2690,0,2690,2230,18653,9744,0,0,1985,0
0,222500,1.0,3,3,1.0,7,990,0,990,1360,10125,10125,0,0,1972,0
0,275000,1.75,3,4,1.0,7,1080,220,1300,1270,8099,8099,0,0,1976,0
0,498000,1.5,3,4,1.5,8,1720,0,1720,1360,6570,6000,0,0,1909,0
0,297000,2.5,3,3,2.0,8,1840,0,1840,1940,8234,7601,0,0,1994,0
0,625000,3.5,5,3,2.0,9,2560,1450,4010,2440,6000,6000,3,0,1997,0
0,234550,1.0,3,3,1.0,7,1140,850,1990,1160,15375,10236,0,0,1946,0
0,230500,2.25,3,3,1.0,7,1160,530,1690,1690,7245,6720,1,0,1973,0
0,377500,2.5,4,3,2.0,8,2640,0,2640,1680,10720,10018,0,0,1999,0
0,400000,2.25,5,4,1.0,7,1080,990,2070,1740,10488,9225,0,0,1958,0
0,366400,2.25,4,4,1.0,8,1270,770,2040,2030,14383,11500,0,0,1977,0
0,162000,2.25,3,3,1.0,7,1280,530,1810,1690,6750,7770,0,0,1978,0
0,450000,2.5,4,4,1.0,9,1820,1000,2820,2560,15233,11998,2,0,1972,0
0,311000,2.75,3,3,1.0,7,1000,400,1400,1400,7880,7279,0,0,1981,0
0,725000,3.75,5,3,2.0,8,2640,720,3360,1930,6000,6000,0,0,1963,1999
0,185000,1.0,3,4,1.0,6,1510,0,1510,1520,17040,14000,0,0,1975,0
0,1890000,4.25,4,3,2.0,10,4285,0,4285,1570,9345,8994,0,0,2013,0
0,260000,2.25,3,4,2.0,7,1610,0,1610,1530,7423,8102,0,0,1990,0
0,356000,2.5,4,3,2.0,8,2470,0,2470,2470,5074,5078,0,0,2004,0
0,225205,1.0,3,3,1.0,6,1200,0,1200,1200,7220,7200,0,0,1977,0
0,760250,2.75,5,4,1.0,7,1440,1100,2540,2540,8250,11000,0,0,1953,0
0,348450,2.5,4,3,2.0,8,1950,0,1950,2210,8628,9019,0,0,1994,0
0,745000,1.75,3,4,1.0,7,1140,350,1490,2310,9800,9800,0,0,1947,0
0,333000,2.5,4,3,2.0,8,2690,0,2690,2690,5505,5505,0,0,2004,0
0,282000,2.5,3,4,2.0,7,1610,0,1610,1570,6000,6000,0,0,1993,0
0,432000,1.75,3,4,1.0,7,1550,0,1550,1360,8134,8000,0,0,1959,0
0,209977,1.0,3,4,1.0,7,1170,0,1170,1440,6134,9823,0,0,1948,0
0,174000,1.0,2,3,1.0,6,900,0,900,1767,13531,8308,0,0,1979,0
0,242025,1.75,4,4,1.5,7,1400,0,1400,1910,54014,8523,0,0,1935,0
0,1030000,2.5,4,4,1.0,8,1770,850,2620,2360,11200,11200,0,0,1962,0
0,230000,1.0,3,3,1.0,7,880,0,880,880,7500,7500,0,0,1978,0
0,350000,2.5,4,3,1.0,8,1460,800,2260,2260,7500,7500,0,0,1965,0
0,339000,1.0,3,4,1.0,7,1080,0,1080,1080,8100,8100,0,0,1955,0
0,313000,1.75,3,4,1.0,8,2190,0,2190,1980,8000,8000,0,0,1967,0
0,618080,2.5,3,3,2.0,8,2030,0,2030,2030,6500,8485,0,0,1988,0
0,325000,2.25,3,3,2.0,8,2480,0,2480,2280,8755,9940,0,0,1979,0
0,445000,2.5,3,3,2.0,10,2790,0,2790,2890,16173,11632,0,0,1988,0
0,660000,2.5,4,3,1.0,8,1290,1260,2550,2270,10000,8640,0,0,1964,0
0,213800,1.0,2,4,1.0,5,740,0,740,750,5200,5200,0,0,1952,0
0,710000,1.75,3,5,1.0,8,1650,0,1650,2400,10250,10250,0,0,1963,0
0,515000,2.5,4,5,1.0,8,1500,780,2280,2690,14810,12196,0,0,1977,0
0,184000,1.0,3,3,1.0,7,970,0,970,1410,14850,14850,0,0,1968,0
0,309500,1.0,3,3,1.0,7,1250,0,1250,1770,7320,7320,0,0,1968,0
0,1960000,4.0,4,3,2.0,12,4430,0,4430,3900,31353,35237,0,0,1998,0
0,215000,1.0,2,3,1.0,6,710,0,710,960,7200,7200,0,0,1943,0
0,648000,2.25,5,4,2.0,8,2410,0,2410,2080,12000,12000,0,0,1973,0
0,640000,2.5,3,3,2.0,9,2370,0,2370,2550,11172,11558,0,0,1993,0
0,932808,4.5,5,3,2.0,10,3450,1240,4690,4070,6705,11505,0,0,1995,0
0,1075000,3.0,4,4,1.0,9,2100,1500,3600,2700,9200,9775,4,0,1976,0
0,205000,2.0,4,3,1.0,6,1100,1100,2200,1330,13320,6099,0,0,1944,0
0,360000,1.75,3,4,2.0,7,1560,0,1560,1720,7930,8073,0,0,1980,0
0,313999,2.25,4,3,2.0,7,1870,0,1870,1870,4198,4184,0,0,2008,0
0,300000,2.25,3,3,1.0,8,1690,380,2070,2070,7225,7400,0,0,1979,0
0,288000,1.0,3,4,1.0,7,1410,0,1410,1570,40500,40500,0,0,1961,0
0,227490,1.75,3,4,1.0,7,1820,0,1820,1420,7194,7560,0,0,1967,0
0,412000,2.5,3,4,2.0,8,2210,0,2210,2260,7000,7224,0,0,1985,0
0,190000,1.0,3,4,1.0,6,1200,0,1200,1160,10458,9000,0,0,1961,0
0,225000,1.0,3,4,1.0,7,970,320,1290,1300,8470,7350,0,0,1966,0
0,2000000,2.5,3,3,1.0,10,2290,1200,3490,1780,21064,15244,4,1,1968,0
0,740000,2.5,4,3,2.0,9,3360,0,3360,1930,15091,9936,0,0,1997,0
0,500000,2.5,4,4,1.0,8,1660,1240,2900,2250,5760,6098,0,0,1959,0
0,669888,2.75,4,3,2.0,9,2550,0,2550,2670,7591,7796,0,0,1989,0
0,405000,2.75,3,3,1.0,7,1310,0,1310,1310,7300,7030,0,0,1957,0
0,518000,1.5,3,4,1.0,7,1430,0,1430,1450,8000,8000,0,0,1956,0
0,280000,1.0,4,3,1.0,7,1120,760,1880,1880,6288,6334,0,0,1974,0
0,209900,2.0,2,3,2.0,6,1180,0,1180,1310,3003,3003,0,0,2005,0
0,442000,1.5,4,4,1.5,7,1960,0,1960,2050,12688,9375,0,0,1962,0
0,230000,1.75,3,4,1.0,7,1400,0,1400,1400,6956,9375,0,0,1957,0
0,900000,2.5,4,3,2.0,10,3510,0,3510,3320,6745,8370,0,0,1998,0
0,335000,2.0,3,4,1.0,7,1410,0,1410,2950,44866,29152,0,0,1985,0
0,800000,2.25,4,4,1.0,8,1010,1000,2010,2010,7200,7200,1,0,1950,0
0,475000,1.0,3,4,1.0,6,1270,0,1270,1210,8000,7875,0,0,1959,0
1,520000,2.0,3,4,1.0,7,1150,520,1670,2020,8800,8250,0,0,1961,0
0,269900,2.25,3,4,1.0,7,1110,630,1740,1640,9672,9600,0,0,1963,0
0,890000,2.0,4,4,1.5,6,1480,0,1480,2790,11171,20680,0,0,1947,0
0,361500,2.5,4,3,2.0,7,1980,0,1980,1850,7334,7134,0,0,2003,0
0,2535000,3.25,5,4,1.0,10,3730,0,3730,4180,10626,19110,4,0,1963,0
0,945000,2.0,4,3,1.0,7,1420,1420,2840,2840,13367,12744,0,0,1952,0
0,370000,2.5,3,3,2.0,9,2490,0,2490,2490,4244,4748,0,0,2005,0
0,158000,1.5,3,4,1.0,7,990,0,990,1360,8925,8625,0,0,1962,0
0,379950,1.75,4,5,1.0,7,1140,830,1970,1820,9389,8135,0,0,1960,0
0,150000,1.0,2,4,1.0,6,870,0,870,1020,5700,5700,0,0,1957,0
0,261500,2.5,3,3,2.0,7,1740,0,1740,1260,6992,6825,0,0,1990,0
0,278000,2.5,4,3,2.0,7,2290,0,2290,1480,3777,3608,0,0,2004,0
0,375000,1.5,4,3,1.0,7,1770,0,1770,1600,6650,7000,0,0,1958,0
0,227000,1.75,3,1,1.0,6,1380,1000,2380,1720,12681,6377,0,0,1918,0
0,562500,2.5,3,3,1.0,8,2030,0,2030,2040,7549,7130,0,0,1988,0
0,345000,2.5,4,3,2.0,7,2390,0,2390,2390,6976,6346,0,0,2003,0
0,627500,2.5,4,4,1.0,8,1640,900,2540,2820,11500,9800,0,0,1979,0
0,335000,2.25,3,3,2.0,7,1870,0,1870,1670,5876,6203,0,0,1986,0
0,252000,2.0,3,3,2.0,7,1420,0,1420,1790,6788,6607,0,0,1990,0
0,1295000,4.0,5,5,1.0,10,2220,2220,4440,2720,9270,9614,0,0,1968,0
0,498000,2.0,3,3,1.0,7,1180,440,1620,2120,8400,8424,0,0,1968,0
1,209950,1.5,3,4,1.0,7,2290,0,2290,1310,9600,9600,0,0,1967,0
1,610000,1.75,3,4,1.0,7,1110,0,1110,2050,10402,9660,0,0,1967,0
0,689000,2.5,4,5,1.0,8,1480,960,2440,2140,11700,10807,0,0,1961,0
0,470000,2.0,4,3,2.0,9,2410,0,2410,1910,4680,4611,0,0,1974,0
0,640000,3.0,3,3,2.0,9,2130,140,2270,2850,5175,5661,0,0,2002,0
0,258500,2.5,3,3,2.0,7,1800,0,1800,1670,9000,8486,0,0,1983,0
0,1100000,3.5,4,4,1.0,9,1550,660,2210,2370,7597,8811,0,0,1977,2006
0,252000,1.5,3,4,1.0,7,1400,0,1400,1480,6865,8125,0,0,1986,0
0,561500,2.25,4,3,1.0,8,1780,530,2310,2310,9800,9800,0,0,1968,0
0,245000,1.0,2,3,1.5,6,1020,0,1020,1480,15000,14519,0,0,1933,0
0,218000,1.5,2,3,2.0,7,2010,0,2010,1360,7755,8037,0,0,1952,0
0,600000,2.5,4,3,2.0,9,2600,0,2600,2640,6536,6185,0,0,1999,0
0,545000,2.25,4,3,1.0,8,1890,0,1890,1920,7210,7210,0,0,1967,0
0,2408000,2.5,5,3,1.5,9,3600,1000,4600,5500,23250,20066,2,0,1918,2003
0,455000,1.75,3,4,1.0,7,850,850,1700,1520,8360,8360,0,0,1955,0
0,313100,2.0,3,3,1.0,8,1730,0,1730,1980,12821,11336,0,0,1994,0
0,345500,2.5,4,3,2.0,8,2160,0,2160,1770,9682,9600,0,0,1999,0
0,243000,1.75,3,5,1.0,7,1200,0,1200,1270,8034,7600,0,0,1975,0
0,281000,1.0,2,3,1.0,7,1060,220,1280,1460,12500,17771,0,0,1951,0
0,340000,2.5,3,3,2.0,7,2170,0,2170,2020,9798,8121,0,0,1995,0
0,287000,1.0,3,4,1.0,7,1450,0,1450,1170,6000,6464,0,0,1953,0
0,375000,2.25,4,2,2.0,8,2020,0,2020,1800,12500,13175,0,0,1966,0
0,287000,2.25,4,3,1.0,7,1470,510,1980,1980,7081,7081,0,0,1977,0
0,320000,3.0,5,3,1.0,8,1810,1160,2970,2630,7000,8062,0,0,1979,0
0,135000,1.0,3,2,1.0,6,1120,400,1520,1320,8450,8450,0,0,1961,0
0,975000,2.5,5,4,1.0,9,1980,1040,3020,2890,9648,12598,2,0,1977,0
1,515000,1.75,3,4,1.0,7,1490,0,1490,1630,12000,12000,0,0,1956,0
0,344500,2.75,4,3,1.0,7,1050,750,1800,1820,5453,6900,0,0,2002,0
0,470000,1.5,3,3,1.0,7,1160,600,1760,2080,6723,8965,0,0,1958,0
0,606150,1.75,4,3,1.0,8,1370,400,1770,2040,9848,9587,0,0,1967,0
0,292000,2.75,4,3,1.0,7,1600,1310,2910,2220,7712,6649,0,0,1998,0
0,505000,2.5,4,3,2.0,7,3170,0,3170,3010,5340,5340,0,0,2000,0
0,544950,1.75,3,3,1.0,7,1830,0,1830,1600,7371,7700,0,0,1957,0
0,245000,2.0,4,3,1.0,7,1040,540,1580,1550,8000,8000,0,0,1967,0
0,610000,2.5,4,3,2.0,9,2410,0,2410,2360,15899,11412,3,0,1990,0
0,363500,1.75,4,5,1.0,7,1090,1090,2180,2020,9702,9792,0,0,1962,0
0,510000,2.75,3,4,1.0,8,1230,720,1950,1990,12630,12196,0,0,1969,0
0,290000,2.5,4,4,2.0,7,2050,0,2050,1780,9015,8820,0,0,1973,0
0,170000,1.0,3,2,1.0,6,790,0,790,960,6750,6298,0,0,1944,0
0,316000,2.5,4,3,2.0,8,2320,0,2320,2230,7379,7614,0,0,1987,0
0,199950,1.0,2,5,1.0,5,700,0,700,970,5200,5200,0,0,1952,0
0,207000,1.0,3,3,1.0,6,860,0,860,980,7740,7200,0,0,1960,0
0,449950,2.25,4,4,1.5,8,3490,0,3490,2320,8400,8723,0,0,1976,0
0,537000,1.75,3,5,1.0,7,1550,0,1550,1720,10050,10050,0,0,1957,0
0,838400,2.5,4,4,2.5,9,2620,0,2620,2580,9525,9525,0,0,1974,0
0,229950,1.75,3,4,1.0,7,1170,0,1170,1230,11960,9800,0,0,1969,0
0,149500,1.0,3,4,1.0,7,1010,0,1010,1240,9450,9450,0,0,1959,0
0,726000,2.5,3,4,1.0,8,1420,620,2040,2260,10033,10115,0,0,1974,0
0,317000,1.0,3,5,1.0,7,1270,0,1270,1270,8925,8996,0,0,1955,0
0,360000,3.0,4,3,2.0,8,2580,0,2580,2010,6740,6740,0,0,1999,0
0,320000,2.5,4,3,2.0,8,3490,0,3490,2910,5000,5025,0,0,2003,0
0,320000,1.75,3,3,1.5,7,1510,0,1510,1470,30185,12465,0,0,1976,0
0,268000,2.5,5,3,2.0,7,2400,0,2400,1880,4564,4109,0,0,2004,0
0,335000,2.25,4,3,2.0,8,2400,0,2400,2180,8592,8100,0,0,1978,0
0,787500,1.75,4,3,1.0,7,1080,500,1580,2010,9382,9382,0,0,1963,0
0,242500,1.75,3,3,2.0,7,1550,0,1550,1550,1905,1866,0,0,2005,0
0,235000,1.0,3,5,1.0,6,1270,0,1270,1650,7153,7153,0,0,1949,0
0,598780,2.25,4,4,1.0,7,1520,1520,3040,2560,12160,12090,0,0,1963,0
0,343000,1.0,2,5,1.0,6,700,410,1110,2830,9920,10091,0,0,1942,0
0,291970,1.0,1,3,1.0,5,680,0,680,1470,21727,19406,0,0,1952,1995
0,1749000,2.5,4,3,1.5,8,3910,0,3910,2920,22710,16544,0,0,1908,2003
0,870000,1.75,4,3,1.0,9,1560,1220,2780,2350,11000,11700,0,0,1964,0
0,323000,2.75,4,4,2.0,7,2000,0,2000,1690,9083,7735,0,0,1992,0
0,166000,1.0,1,3,1.0,7,1120,0,1120,1280,17332,17334,0,0,1988,0
0,165000,1.0,3,4,1.0,5,1150,0,1150,1290,19200,19200,0,0,1908,0
0,229000,1.0,2,3,1.0,6,830,360,1190,1140,7408,7408,0,0,1941,0
0,542000,2.5,3,3,1.0,8,1540,450,1990,2470,15985,10125,0,0,1964,0
0,305000,2.5,3,3,2.0,7,2030,0,2030,2290,8000,7945,0,0,1997,0
0,799950,3.5,4,3,2.0,10,4220,0,4220,2500,196817,195395,0,0,1993,0
0,860000,3.25,4,3,2.0,10,3830,0,3830,2555,10005,5204,0,0,2001,0
0,339950,2.5,3,3,1.0,8,1840,550,2390,2460,34041,35686,0,0,1984,0
0,249000,2.25,3,3,1.0,7,940,500,1440,1440,7673,8418,0,0,1982,0
0,725000,2.0,3,4,1.0,7,1550,0,1550,2900,12262,12372,0,0,1964,0
0,529000,2.5,5,4,1.0,8,1580,800,2380,1880,91476,12870,0,0,1976,0
0,310000,2.75,4,4,1.0,7,1310,750,2060,1540,8100,8100,0,0,1988,0
0,315000,2.25,4,3,2.0,8,1880,0,1880,1900,9163,7980,0,0,1981,0
0,435000,2.0,3,5,2.0,7,2360,0,2360,1650,12744,8625,0,0,1964,0
0,350000,1.75,3,4,1.0,7,1300,670,1970,1970,10800,8768,0,0,1979,0
0,240000,1.0,3,3,1.0,7,1040,0,1040,1780,7800,8400,0,0,1948,0
0,430000,2.75,4,3,2.0,7,2290,0,2290,2270,5249,4348,0,0,2003,0
0,215150,1.0,3,4,1.0,6,920,0,920,920,4770,4770,0,0,1969,0
0,319950,1.0,2,5,1.0,7,1070,0,1070,2090,5824,7980,2,0,1949,0
0,280000,2.5,3,3,2.0,8,1600,0,1600,1790,6700,7577,0,0,1991,0
0,132500,1.0,3,3,1.0,7,1080,0,1080,1200,10500,9607,0,0,1967,0
0,860000,2.25,5,4,1.0,8,1290,670,1960,1720,8592,8592,0,0,1958,0
0,3100000,4.25,6,4,3.0,12,5330,1650,6980,3930,15682,18367,4,0,1999,0
0,245000,1.0,4,3,1.5,7,1400,130,1530,1530,7200,7200,0,0,1948,0
0,255000,1.5,3,3,1.0,7,1320,0,1320,2000,7980,7700,0,0,1956,0
0,310000,3.0,4,3,2.0,7,2320,0,2320,2050,7200,10000,0,0,1976,0
0,299000,1.0,3,3,1.0,7,960,0,960,1080,8100,8100,0,0,1955,0
0,1610000,2.75,4,3,2.0,11,4270,0,4270,3860,25807,20723,0,0,1996,0
0,340000,2.5,3,3,2.0,8,2240,0,2240,2400,6000,6000,0,0,2003,0
0,582000,2.5,5,4,1.0,8,1590,1190,2780,2750,12335,9930,0,0,1968,0
0,209000,1.0,2,3,1.0,6,1070,0,1070,1130,6120,6120,0,0,1962,0
0,335000,3.0,5,4,1.5,7,1670,990,2660,1610,7700,7700,0,0,1962,0
0,663000,2.25,3,3,1.0,7,1580,1260,2840,2220,59677,31688,0,0,1967,0
0,443950,1.75,3,3,1.0,6,2000,0,2000,2100,36000,9681,0,0,1946,1995
0,302200,1.5,4,3,1.0,7,1730,0,1730,1510,10396,10396,0,0,1964,0
0,770000,2.5,3,4,2.0,9,2190,0,2190,2315,2658,2538,3,0,1979,0
0,374950,1.75,4,3,1.0,8,1660,0,1660,1800,8160,7684,0,0,1974,0
0,330000,2.5,3,3,2.0,9,2210,0,2210,2440,7557,8641,0,0,1989,0
0,326000,2.75,5,3,2.0,8,2166,0,2166,2474,6342,5948,0,0,2013,0
0,350000,2.25,3,3,1.5,7,2010,0,2010,1720,4400,4187,0,0,1986,0
0,936000,2.5,4,3,2.0,10,3330,0,3330,3150,8897,7515,0,0,2001,0
0,275000,1.75,3,4,1.0,8,1650,0,1650,2020,7700,7700,0,0,1977,0
0,290000,2.5,4,4,1.0,7,1200,800,2000,1800,13300,9810,0,0,1968,0
0,317000,2.0,3,3,1.0,7,1390,400,1790,1880,8228,8228,0,0,1980,0
0,430000,2.0,3,3,1.5,8,1910,0,1910,1980,5040,4275,0,0,1971,0
0,327200,2.0,2,4,1.0,6,1440,0,1440,1430,8425,12037,0,0,1942,1983
0,835000,3.0,3,4,2.0,8,1600,1190,2790,2990,12523,11476,4,1,1977,0
0,360000,2.5,4,3,2.0,8,2340,0,2340,2340,13445,11188,0,0,1990,0
0,372000,2.5,4,3,2.0,8,2070,0,2070,2010,8658,7215,0,0,1999,0
0,275000,1.75,2,5,1.0,7,1090,1000,2090,1940,11317,11317,0,0,1931,0
0,173000,2.0,4,5,1.0,7,1200,0,1200,1350,8460,8623,0,0,1957,0
0,206000,1.75,3,4,1.0,7,1140,0,1140,1370,9800,9800,0,0,1968,0
0,329950,2.25,4,3,2.0,8,2140,0,2140,2140,8874,8789,0,0,1986,0
0,160000,2.25,3,3,1.0,7,1160,310,1470,1670,8682,8359,0,0,1985,0
0,269000,2.25,3,3,1.0,7,1160,310,1470,1670,8682,8359,0,0,1985,0
0,169500,1.0,3,3,1.0,6,1060,0,1060,1060,10023,10023,0,0,1962,0
0,345000,2.75,4,3,2.0,8,2200,0,2200,2190,13498,11850,0,0,1987,0
0,383000,1.75,4,4,1.0,8,1290,1290,2580,1970,19607,9569,2,0,1958,0
0,250000,1.75,3,3,1.0,7,1350,0,1350,1660,8548,8538,0,0,1985,0
0,455500,1.75,3,4,1.0,9,1650,640,2290,2900,19000,13034,0,0,1973,0
0,672000,1.0,3,4,1.0,7,1220,0,1220,1390,8573,8573,0,0,1954,0
